Date,Open,High,Low,Close,Adj Close,Inflation
1992-06-01,415.350006,417.299988,399.920013,408.140015,408.140015,3.09
1992-07-01,408.200012,424.799988,407.200012,424.209991,424.209991,3.16
1992-08-01,424.190002,425.140015,408.299988,414.029999,414.029999,3.15
1992-09-01,414.029999,425.269989,412.709991,417.799988,417.799988,2.99
1992-10-01,417.799988,421.160004,396.799988,418.679993,418.679993,3.20
1992-11-01,418.660004,431.929993,415.579987,431.350006,431.350006,3.05
1992-12-01,431.350006,442.649994,428.609985,435.709991,435.709991,2.90
1993-01-01,435.700012,442.660004,426.880005,438.779999,438.779999,3.26
1993-02-01,438.779999,450.040009,428.250000,443.380005,443.380005,3.25
1993-03-01,443.380005,456.760010,441.070007,451.670013,451.670013,3.09
1993-04-01,451.670013,452.630005,432.299988,440.190002,440.190002,3.23
1993-05-01,440.190002,454.549988,436.859985,450.190002,450.190002,3.22
1993-06-01,450.230011,455.630005,442.500000,450.529999,450.529999,3.00
1993-07-01,450.540009,451.149994,441.399994,448.130005,448.130005,2.78
1993-08-01,448.130005,463.559998,446.940002,463.559998,463.559998,2.77
1993-09-01,463.549988,463.799988,449.640015,458.929993,458.929993,2.69
1993-10-01,458.929993,471.100006,456.399994,467.829987,467.829987,2.75
1993-11-01,467.829987,469.109985,454.359985,461.790009,461.790009,2.68
1993-12-01,461.929993,471.290009,461.450012,466.450012,466.450012,2.75
1994-01-01,466.510010,482.850006,464.359985,481.609985,481.609985,2.52
1994-02-01,481.600006,482.230011,464.260010,467.140015,467.140015,2.52
1994-03-01,467.190002,471.089996,436.160004,445.769989,445.769989,2.51
1994-04-01,445.660004,452.790009,435.859985,450.910004,450.910004,2.36
1994-05-01,450.910004,457.769989,440.779999,456.500000,456.500000,2.29
1994-06-01,456.500000,463.230011,439.829987,444.269989,444.269989,2.49
1994-07-01,444.269989,459.329987,443.579987,458.260010,458.260010,2.77
1994-08-01,458.279999,477.589996,456.079987,475.489990,475.489990,2.90
1994-09-01,475.489990,475.489990,458.470001,462.709991,462.709991,2.96
1994-10-01,462.690002,474.739990,449.269989,472.350006,472.350006,2.61
1994-11-01,472.260010,472.260010,444.179993,453.690002,453.690002,2.67
1994-12-01,453.549988,462.730011,442.880005,459.269989,459.269989,2.67
1995-01-01,459.209991,471.359985,457.200012,470.420013,470.420013,2.80
1995-02-01,470.420013,489.190002,469.290009,487.390015,487.390015,2.86
1995-03-01,487.390015,508.149994,479.700012,500.709991,500.709991,2.85
1995-04-01,500.700012,515.289978,500.200012,514.710022,514.710022,3.05
1995-05-01,514.760010,533.409973,513.030029,533.400024,533.400024,3.19
1995-06-01,533.400024,551.070007,526.000000,544.750000,544.750000,3.04
1995-07-01,544.750000,565.400024,542.510010,562.059998,562.059998,2.76
1995-08-01,562.059998,565.619995,553.039978,561.880005,561.880005,2.62
1995-09-01,561.880005,587.609985,561.010010,584.409973,584.409973,2.54
1995-10-01,584.409973,590.659973,571.549988,581.500000,581.500000,2.81
1995-11-01,581.500000,608.690002,581.039978,605.369995,605.369995,2.61
1995-12-01,605.369995,622.880005,605.049988,615.929993,615.929993,2.54
1996-01-01,615.929993,636.179993,597.289978,636.020020,636.020020,2.73
1996-02-01,636.020020,664.229980,633.710022,640.429993,640.429993,2.65
1996-03-01,640.429993,656.969971,627.630005,645.500000,645.500000,2.84
1996-04-01,645.500000,656.679993,624.140015,654.169983,654.169983,2.90
1996-05-01,654.169983,681.099976,630.070007,669.119995,669.119995,2.89
1996-06-01,669.119995,680.320007,658.750000,670.630005,670.630005,2.75
1996-07-01,670.630005,675.880005,605.880005,639.950012,639.950012,2.95
1996-08-01,639.950012,670.679993,639.489990,651.989990,651.989990,2.88
1996-09-01,651.989990,690.880005,643.969971,687.330017,687.330017,3.00
1996-10-01,687.309998,714.099976,684.440002,705.270020,705.270020,2.99
1996-11-01,705.270020,762.119995,701.299988,757.020020,757.020020,3.26
1996-12-01,757.020020,761.750000,716.690002,740.739990,740.739990,3.32
1997-01-01,740.739990,794.669983,729.549988,786.159973,786.159973,3.04
1997-02-01,786.159973,817.679993,773.429993,790.820007,790.820007,3.03
1997-03-01,790.820007,814.900024,756.130005,757.119995,757.119995,2.76
1997-04-01,757.119995,804.130005,733.539978,801.340027,801.340027,2.50
1997-05-01,801.340027,851.869995,793.210022,848.280029,848.280029,2.23
1997-06-01,848.280029,902.090027,838.820007,885.140015,885.140015,2.30
1997-07-01,885.140015,957.729980,884.539978,954.309998,954.309998,2.23
1997-08-01,954.289978,964.169983,893.340027,899.469971,899.469971,2.23
1997-09-01,899.469971,960.590027,899.469971,947.280029,947.280029,2.15
1997-10-01,947.280029,983.119995,855.270020,914.619995,914.619995,2.08
1997-11-01,914.619995,964.549988,900.609985,955.400024,955.400024,1.83
1997-12-01,955.400024,986.250000,924.919983,970.429993,970.429993,1.70
1998-01-01,970.429993,992.650024,912.830017,980.280029,980.280029,1.57
1998-02-01,980.280029,1051.660034,980.280029,1049.339966,1049.339966,1.44
1998-03-01,1049.339966,1113.069946,1030.869995,1101.750000,1101.750000,1.37
1998-04-01,1101.750000,1132.979980,1076.699951,1111.750000,1111.750000,1.44
1998-05-01,1111.750000,1130.520020,1074.390015,1090.819946,1090.819946,1.69
1998-06-01,1090.819946,1145.150024,1074.670044,1133.839966,1133.839966,1.68
1998-07-01,1133.839966,1190.579956,1114.300049,1120.670044,1120.670044,1.68
1998-08-01,1120.670044,1121.790039,957.280029,957.280029,957.280029,1.62
1998-09-01,957.280029,1066.109985,939.979980,1017.010010,1017.010010,1.49
1998-10-01,1017.010010,1103.780029,923.320007,1098.670044,1098.670044,1.49
1998-11-01,1098.670044,1192.969971,1098.670044,1163.630005,1163.630005,1.55
1998-12-01,1163.630005,1244.930054,1136.890015,1229.229980,1229.229980,1.61
1999-01-01,1229.229980,1280.369995,1205.459961,1279.640015,1279.640015,1.67
1999-02-01,1279.640015,1283.839966,1211.890015,1238.329956,1238.329956,1.61
1999-03-01,1238.329956,1323.819946,1216.030029,1286.369995,1286.369995,1.73
1999-04-01,1286.369995,1371.560059,1282.560059,1335.180054,1335.180054,2.28
1999-05-01,1335.180054,1375.979980,1277.310059,1301.839966,1301.839966,2.09
1999-06-01,1301.839966,1372.930054,1277.469971,1372.709961,1372.709961,1.96
1999-07-01,1372.709961,1420.329956,1328.489990,1328.719971,1328.719971,2.14
1999-08-01,1328.719971,1382.839966,1267.729980,1320.410034,1320.410034,2.26
1999-09-01,1320.410034,1361.390015,1256.260010,1282.709961,1282.709961,2.63
1999-10-01,1282.709961,1373.170044,1233.699951,1362.930054,1362.930054,2.56
1999-11-01,1362.930054,1425.310059,1346.410034,1388.910034,1388.910034,2.62
1999-12-01,1388.910034,1473.099976,1387.380005,1469.250000,1469.250000,2.68
2000-01-01,1469.250000,1478.000000,1350.140015,1394.459961,1394.459961,2.74
2000-02-01,1394.459961,1444.550049,1325.069946,1366.420044,1366.420044,3.22
2000-03-01,1366.420044,1552.869995,1346.619995,1498.579956,1498.579956,3.76
2000-04-01,1498.579956,1527.189941,1339.400024,1452.430054,1452.430054,3.07
2000-05-01,1452.430054,1481.510010,1361.089966,1420.599976,1420.599976,3.19
2000-06-01,1420.599976,1488.930054,1420.599976,1454.599976,1454.599976,3.73
2000-07-01,1454.599976,1517.319946,1413.890015,1430.829956,1430.829956,3.66
2000-08-01,1430.829956,1525.209961,1425.430054,1517.680054,1517.680054,3.41
2000-09-01,1517.680054,1530.089966,1419.439941,1436.510010,1436.510010,3.45
2000-10-01,1436.520020,1454.819946,1305.790039,1429.400024,1429.400024,3.45
2000-11-01,1429.400024,1438.459961,1294.900024,1314.949951,1314.949951,3.45
2000-12-01,1314.949951,1389.050049,1254.069946,1320.280029,1320.280029,3.39
2001-01-01,1320.280029,1383.369995,1274.619995,1366.010010,1366.010010,3.73
2001-02-01,1366.010010,1376.380005,1215.439941,1239.939941,1239.939941,3.53
2001-03-01,1239.939941,1267.420044,1081.189941,1160.329956,1160.329956,2.92
2001-04-01,1160.329956,1269.300049,1091.989990,1249.459961,1249.459961,3.27
2001-05-01,1249.459961,1315.930054,1232.000000,1255.819946,1255.819946,3.62
2001-06-01,1255.819946,1286.619995,1203.030029,1224.380005,1224.380005,3.25
2001-07-01,1224.420044,1239.780029,1165.540039,1211.229980,1211.229980,2.72
2001-08-01,1211.229980,1226.270020,1124.869995,1133.579956,1133.579956,2.72
2001-09-01,1133.579956,1155.400024,944.750000,1040.939941,1040.939941,2.65
2001-10-01,1040.939941,1110.609985,1026.760010,1059.780029,1059.780029,2.13
2001-11-01,1059.780029,1163.380005,1054.310059,1139.449951,1139.449951,1.90
2001-12-01,1139.449951,1173.619995,1114.530029,1148.079956,1148.079956,1.55
2002-01-01,1148.079956,1176.969971,1081.660034,1130.199951,1130.199951,1.14
2002-02-01,1130.199951,1130.199951,1074.359985,1106.729980,1106.729980,1.14
2002-03-01,1106.729980,1173.939941,1106.729980,1147.390015,1147.390015,1.48
2002-04-01,1147.390015,1147.839966,1063.459961,1076.920044,1076.920044,1.64
2002-05-01,1076.920044,1106.589966,1048.959961,1067.140015,1067.140015,1.18
2002-06-01,1067.140015,1070.739990,952.919983,989.820007,989.820007,1.07
2002-07-01,989.820007,994.460022,775.679993,911.619995,911.619995,1.46
2002-08-01,911.619995,965.000000,833.440002,916.070007,916.070007,1.80
2002-09-01,916.070007,924.020020,800.200012,815.280029,815.280029,1.51
2002-10-01,815.280029,907.440002,768.630005,885.760010,885.760010,2.03
2002-11-01,885.760010,941.820007,872.049988,936.309998,936.309998,2.20
2002-12-01,936.309998,954.280029,869.450012,879.820007,879.820007,2.38
2003-01-01,879.820007,935.049988,840.340027,855.700012,855.700012,2.60
2003-02-01,855.700012,864.640015,806.289978,841.150024,841.150024,2.98
2003-03-01,841.150024,895.900024,788.900024,848.179993,848.179993,3.02
2003-04-01,848.179993,924.239990,847.849976,916.919983,916.919983,2.22
2003-05-01,916.919983,965.380005,902.830017,963.590027,963.590027,2.06
2003-06-01,963.590027,1015.330017,963.590027,974.500000,974.500000,2.11
2003-07-01,974.500000,1015.409973,962.099976,990.309998,990.309998,2.11
2003-08-01,990.309998,1011.010010,960.840027,1008.010010,1008.010010,2.16
2003-09-01,1008.010010,1040.290039,990.359985,995.969971,995.969971,2.32
2003-10-01,995.969971,1053.790039,995.969971,1050.709961,1050.709961,2.04
2003-11-01,1050.709961,1063.650024,1031.199951,1058.199951,1058.199951,1.77
2003-12-01,1058.199951,1112.560059,1053.410034,1111.920044,1111.920044,1.88
2004-01-01,1111.920044,1155.380005,1105.079956,1131.130005,1131.130005,1.93
2004-02-01,1131.130005,1158.979980,1124.439941,1144.939941,1144.939941,1.69
2004-03-01,1144.939941,1163.229980,1087.160034,1126.209961,1126.209961,1.74
2004-04-01,1126.209961,1150.569946,1107.229980,1107.300049,1107.300049,2.29
2004-05-01,1107.300049,1127.739990,1076.319946,1120.680054,1120.680054,3.05
2004-06-01,1120.680054,1146.339966,1113.319946,1140.839966,1140.839966,3.27
2004-07-01,1140.839966,1140.839966,1078.780029,1101.719971,1101.719971,2.99
2004-08-01,1101.719971,1109.680054,1060.719971,1104.239990,1104.239990,2.65
2004-09-01,1104.239990,1131.540039,1099.180054,1114.579956,1114.579956,2.54
2004-10-01,1114.579956,1142.050049,1090.290039,1130.199951,1130.199951,3.19
2004-11-01,1130.199951,1188.459961,1127.599976,1173.819946,1173.819946,3.52
2004-12-01,1173.780029,1217.329956,1173.780029,1211.920044,1211.920044,3.26
2005-01-01,1211.920044,1217.800049,1163.750000,1181.270020,1181.270020,2.97
2005-02-01,1181.270020,1212.439941,1180.949951,1203.599976,1203.599976,3.01
2005-03-01,1203.599976,1229.109985,1163.689941,1180.589966,1180.589966,3.15
2005-04-01,1180.589966,1191.880005,1136.150024,1156.849976,1156.849976,3.51
2005-05-01,1156.849976,1199.560059,1146.180054,1191.500000,1191.500000,2.80
2005-06-01,1191.500000,1219.589966,1188.300049,1191.329956,1191.329956,2.53
2005-07-01,1191.329956,1245.150024,1183.550049,1234.180054,1234.180054,3.17
2005-08-01,1234.180054,1245.859985,1201.069946,1220.329956,1220.329956,3.64
2005-09-01,1220.329956,1243.130005,1205.349976,1228.810059,1228.810059,4.69
2005-10-01,1228.810059,1233.339966,1168.199951,1207.010010,1207.010010,4.35
2005-11-01,1207.010010,1270.640015,1201.069946,1249.479980,1249.479980,3.46
2005-12-01,1249.479980,1275.800049,1246.589966,1248.290039,1248.290039,3.42
2006-01-01,1248.290039,1294.900024,1245.739990,1280.079956,1280.079956,3.99
2006-02-01,1280.079956,1297.569946,1253.609985,1280.660034,1280.660034,3.60
2006-03-01,1280.660034,1310.880005,1268.420044,1294.869995,1294.869995,3.36
2006-04-01,1302.880005,1318.160034,1280.739990,1310.609985,1310.609985,3.55
2006-05-01,1310.609985,1326.699951,1245.339966,1270.089966,1270.089966,4.17
2006-06-01,1270.050049,1290.680054,1219.290039,1270.199951,1270.199951,4.32
2006-07-01,1270.060059,1280.420044,1224.540039,1276.660034,1276.660034,4.15
2006-08-01,1278.530029,1306.739990,1261.300049,1303.819946,1303.819946,3.82
2006-09-01,1303.800049,1340.280029,1290.930054,1335.849976,1335.849976,2.06
2006-10-01,1335.819946,1389.449951,1327.099976,1377.939941,1377.939941,1.31
2006-11-01,1377.760010,1407.890015,1360.979980,1400.630005,1400.630005,1.97
2006-12-01,1400.630005,1431.810059,1385.930054,1418.300049,1418.300049,2.54
2007-01-01,1418.030029,1441.609985,1403.969971,1438.239990,1438.239990,2.08
2007-02-01,1437.900024,1461.569946,1389.420044,1406.819946,1406.819946,2.42
2007-03-01,1406.800049,1438.890015,1363.979980,1420.859985,1420.859985,2.78
2007-04-01,1420.829956,1498.020020,1416.369995,1482.369995,1482.369995,2.57
2007-05-01,1482.369995,1535.560059,1476.699951,1530.619995,1530.619995,2.69
2007-06-01,1530.619995,1540.560059,1484.180054,1503.349976,1503.349976,2.69
2007-07-01,1504.660034,1555.900024,1454.250000,1455.270020,1455.270020,2.36
2007-08-01,1455.180054,1503.890015,1370.599976,1473.989990,1473.989990,1.97
2007-09-01,1473.959961,1538.739990,1439.290039,1526.750000,1526.750000,2.76
2007-10-01,1527.290039,1576.089966,1489.560059,1549.380005,1549.380005,3.54
2007-11-01,1545.790039,1545.790039,1406.099976,1481.140015,1481.140015,4.31
2007-12-01,1479.630005,1523.569946,1435.650024,1468.359985,1468.359985,4.08
2008-01-01,1467.969971,1471.770020,1270.050049,1378.550049,1378.550049,4.28
2008-02-01,1378.599976,1396.020020,1316.750000,1330.630005,1330.630005,4.03
2008-03-01,1330.449951,1359.680054,1256.979980,1322.699951,1322.699951,3.98
2008-04-01,1326.410034,1404.569946,1324.349976,1385.589966,1385.589966,3.94
2008-05-01,1385.969971,1440.239990,1373.069946,1400.380005,1400.380005,4.18
2008-06-01,1399.619995,1404.050049,1272.000000,1280.000000,1280.000000,5.02
2008-07-01,1276.689941,1292.170044,1200.439941,1267.380005,1267.380005,5.60
2008-08-01,1269.420044,1313.150024,1247.449951,1282.829956,1282.829956,5.37
2008-09-01,1287.829956,1303.040039,1106.420044,1166.359985,1166.359985,4.94
2008-10-01,1164.170044,1167.030029,839.799988,968.750000,968.750000,3.66
2008-11-01,968.669983,1007.510010,741.020020,896.239990,896.239990,1.07
2008-12-01,888.609985,918.849976,815.690002,903.250000,903.250000,0.09
2009-01-01,902.989990,943.849976,804.299988,825.880005,825.880005,0.03
2009-02-01,823.090027,875.010010,734.520020,735.090027,735.090027,0.24
2009-03-01,729.570007,832.979980,666.789978,797.869995,797.869995,-0.38
2009-04-01,793.590027,888.700012,783.320007,872.809998,872.809998,-0.74
2009-05-01,872.739990,930.169983,866.099976,919.140015,919.140015,-1.28
2009-06-01,923.260010,956.229980,888.859985,919.320007,919.320007,-1.43
2009-07-01,920.820007,996.679993,869.320007,987.479980,987.479980,-2.10
2009-08-01,990.219971,1039.469971,978.510010,1020.619995,1020.619995,-1.48
2009-09-01,1019.520020,1080.150024,991.969971,1057.079956,1057.079956,-1.29
2009-10-01,1054.910034,1101.359985,1019.950012,1036.189941,1036.189941,-0.18
2009-11-01,1036.180054,1113.689941,1029.380005,1095.630005,1095.630005,1.84
2009-12-01,1098.890015,1130.380005,1085.890015,1115.099976,1115.099976,2.72
2010-01-01,1116.560059,1150.449951,1071.589966,1073.869995,1073.869995,2.63
2010-02-01,1073.890015,1112.420044,1044.500000,1104.489990,1104.489990,2.14
2010-03-01,1105.359985,1180.689941,1105.359985,1169.430054,1169.430054,2.31
2010-04-01,1171.229980,1219.800049,1170.689941,1186.689941,1186.689941,2.24
2010-05-01,1188.579956,1205.130005,1040.780029,1089.410034,1089.410034,2.02
2010-06-01,1087.300049,1131.229980,1028.329956,1030.709961,1030.709961,1.05
2010-07-01,1031.099976,1120.949951,1010.909973,1101.599976,1101.599976,1.24
2010-08-01,1107.530029,1129.239990,1039.699951,1049.329956,1049.329956,1.15
2010-09-01,1049.719971,1157.160034,1049.719971,1141.199951,1141.199951,1.14
2010-10-01,1143.489990,1196.140015,1131.869995,1183.260010,1183.260010,1.17
2010-11-01,1185.709961,1227.079956,1173.000000,1180.550049,1180.550049,1.14
2010-12-01,1186.599976,1262.599976,1186.599976,1257.640015,1257.640015,1.50
2011-01-01,1257.619995,1302.670044,1257.619995,1286.119995,1286.119995,1.63
2011-02-01,1289.140015,1344.069946,1289.140015,1327.219971,1327.219971,2.11
2011-03-01,1328.640015,1332.280029,1249.050049,1325.829956,1325.829956,2.68
2011-04-01,1329.479980,1364.560059,1294.699951,1363.609985,1363.609985,3.16
2011-05-01,1365.209961,1370.579956,1311.800049,1345.199951,1345.199951,3.57
2011-06-01,1345.199951,1345.199951,1258.069946,1320.640015,1320.640015,3.56
2011-07-01,1320.640015,1356.479980,1282.859985,1292.280029,1292.280029,3.63
2011-08-01,1292.589966,1307.380005,1101.540039,1218.890015,1218.890015,3.77
2011-09-01,1219.119995,1229.290039,1114.219971,1131.420044,1131.420044,3.87
2011-10-01,1131.209961,1292.660034,1074.770020,1253.300049,1253.300049,3.53
2011-11-01,1251.000000,1277.550049,1158.660034,1246.959961,1246.959961,3.39
2011-12-01,1246.910034,1269.369995,1202.369995,1257.599976,1257.599976,2.96
2012-01-01,1258.859985,1333.469971,1258.859985,1312.410034,1312.410034,2.93
2012-02-01,1312.449951,1378.040039,1312.449951,1365.680054,1365.680054,2.87
2012-03-01,1365.900024,1419.150024,1340.030029,1408.469971,1408.469971,2.65
2012-04-01,1408.469971,1422.380005,1357.380005,1397.910034,1397.910034,2.30
2012-05-01,1397.859985,1415.319946,1291.979980,1310.329956,1310.329956,1.70
2012-06-01,1309.869995,1363.459961,1266.739990,1362.160034,1362.160034,1.66
2012-07-01,1362.329956,1391.739990,1325.410034,1379.319946,1379.319946,1.41
2012-08-01,1379.319946,1426.680054,1354.650024,1406.579956,1406.579956,1.69
2012-09-01,1406.540039,1474.510010,1396.560059,1440.670044,1440.670044,1.99
2012-10-01,1440.900024,1470.959961,1403.280029,1412.160034,1412.160034,2.16
2012-11-01,1412.199951,1434.270020,1343.349976,1416.180054,1416.180054,1.76
2012-12-01,1416.339966,1448.000000,1398.109985,1426.189941,1426.189941,1.74
2013-01-01,1426.189941,1509.939941,1426.189941,1498.109985,1498.109985,1.59
2013-02-01,1498.109985,1530.939941,1485.010010,1514.680054,1514.680054,1.98
2013-03-01,1514.680054,1570.280029,1501.479980,1569.189941,1569.189941,1.47
2013-04-01,1569.180054,1597.569946,1536.030029,1597.569946,1597.569946,1.06
2013-05-01,1597.550049,1687.180054,1581.280029,1630.739990,1630.739990,1.36
2013-06-01,1631.709961,1654.189941,1560.329956,1606.280029,1606.280029,1.75
2013-07-01,1609.780029,1698.780029,1604.569946,1685.729980,1685.729980,1.96
2013-08-01,1689.420044,1709.670044,1627.469971,1632.969971,1632.969971,1.52
2013-09-01,1635.949951,1729.859985,1633.410034,1681.550049,1681.550049,1.18
2013-10-01,1682.410034,1775.219971,1646.469971,1756.540039,1756.540039,0.96
2013-11-01,1758.699951,1813.550049,1746.199951,1805.810059,1805.810059,1.24
2013-12-01,1806.550049,1849.439941,1767.989990,1848.359985,1848.359985,1.50
2014-01-01,1845.859985,1850.839966,1770.449951,1782.589966,1782.589966,1.58
2014-02-01,1782.680054,1867.920044,1737.920044,1859.449951,1859.449951,1.13
2014-03-01,1857.680054,1883.969971,1834.439941,1872.339966,1872.339966,1.51
2014-04-01,1873.959961,1897.280029,1814.359985,1883.949951,1883.949951,1.95
2014-05-01,1884.390015,1924.030029,1859.790039,1923.569946,1923.569946,2.13
2014-06-01,1923.869995,1968.170044,1915.979980,1960.229980,1960.229980,2.07
2014-07-01,1962.290039,1991.390015,1930.670044,1930.670044,1930.670044,1.99
2014-08-01,1929.800049,2005.040039,1904.780029,2003.369995,2003.369995,1.70
2014-09-01,2004.069946,2019.260010,1964.040039,1972.290039,1972.290039,1.66
2014-10-01,1971.439941,2018.189941,1820.660034,2018.050049,2018.050049,1.66
2014-11-01,2018.209961,2075.760010,2001.010010,2067.560059,2067.560059,1.32
2014-12-01,2065.780029,2093.550049,1972.560059,2058.899902,2058.899902,0.76
2015-01-01,2058.899902,2072.360107,1988.119995,1994.989990,1994.989990,-0.09
2015-02-01,1996.670044,2119.590088,1980.900024,2104.500000,2104.500000,-0.03
2015-03-01,2105.229980,2117.520020,2039.689941,2067.889893,2067.889893,-0.07
2015-04-01,2067.629883,2125.919922,2048.379883,2085.510010,2085.510010,-0.20
2015-05-01,2087.379883,2134.719971,2067.929932,2107.389893,2107.389893,-0.04
2015-06-01,2108.639893,2129.870117,2056.320068,2063.110107,2063.110107,0.12
2015-07-01,2067.000000,2132.820068,2044.020020,2103.840088,2103.840088,0.17
2015-08-01,2104.489990,2112.659912,1867.010010,1972.180054,1972.180054,0.20
2015-09-01,1970.089966,2020.859985,1871.910034,1920.030029,1920.030029,-0.04
2015-10-01,1919.650024,2094.320068,1893.699951,2079.360107,2079.360107,0.17
2015-11-01,2080.760010,2116.479980,2019.390015,2080.409912,2080.409912,0.50
2015-12-01,2082.929932,2104.270020,1993.260010,2043.939941,2043.939941,0.73
2016-01-01,2038.199951,2038.199951,1812.290039,1940.239990,1940.239990,1.37
2016-02-01,1936.939941,1962.959961,1810.099976,1932.229980,1932.229980,1.02
2016-03-01,1937.089966,2072.209961,1937.089966,2059.739990,2059.739990,0.85
2016-04-01,2056.620117,2111.050049,2033.800049,2065.300049,2065.300049,1.13
2016-05-01,2067.169922,2103.479980,2025.910034,2096.949951,2096.949951,1.02
2016-06-01,2093.939941,2120.550049,1991.680054,2098.860107,2098.860107,1.00
2016-07-01,2099.340088,2177.090088,2074.020020,2173.600098,2173.600098,0.83
2016-08-01,2173.149902,2193.810059,2147.580078,2170.949951,2170.949951,1.06
2016-09-01,2171.330078,2187.870117,2119.120117,2168.270020,2168.270020,1.46
2016-10-01,2164.330078,2169.600098,2114.719971,2126.149902,2126.149902,1.64
2016-11-01,2128.679932,2214.100098,2083.790039,2198.810059,2198.810059,1.69
2016-12-01,2200.169922,2277.530029,2187.439941,2238.830078,2238.830078,2.07
2017-01-01,2251.570068,2300.989990,2245.129883,2278.870117,2278.870117,2.50
2017-02-01,2285.590088,2371.540039,2271.649902,2363.639893,2363.639893,2.74
2017-03-01,2380.129883,2400.979980,2322.250000,2362.719971,2362.719971,2.38
2017-04-01,2362.340088,2398.159912,2328.949951,2384.199951,2384.199951,2.20
2017-05-01,2388.500000,2418.709961,2352.719971,2411.800049,2411.800049,1.87
2017-06-01,2415.649902,2453.820068,2405.699951,2423.409912,2423.409912,1.63
2017-07-01,2431.389893,2484.040039,2407.699951,2470.300049,2470.300049,1.73
2017-08-01,2477.100098,2490.870117,2417.350098,2471.649902,2471.649902,1.94
2017-09-01,2474.419922,2519.439941,2446.550049,2519.360107,2519.360107,2.23
2017-10-01,2521.199951,2582.979980,2520.399902,2575.260010,2575.260010,2.04
2017-11-01,2583.209961,2657.739990,2557.449951,2584.840088,2584.840088,2.20
2017-12-01,2645.100098,2694.969971,2605.520020,2673.610107,2673.610107,2.11
2018-01-01,2683.729980,2872.870117,2682.360107,2823.810059,2823.810059,2.07
2018-02-01,2816.449951,2835.959961,2532.689941,2713.830078,2713.830078,2.21
2018-03-01,2715.219971,2801.899902,2585.889893,2640.870117,2640.870117,2.36
2018-04-01,2633.449951,2717.489990,2553.800049,2648.050049,2648.050049,2.46
2018-05-01,2642.959961,2742.239990,2594.620117,2705.270020,2705.270020,2.80
2018-06-01,2718.699951,2791.469971,2691.989990,2718.370117,2718.370117,2.87
2018-07-01,2704.949951,2848.030029,2698.949951,2816.290039,2816.290039,2.95
2018-08-01,2821.169922,2916.500000,2796.340088,2901.520020,2901.520020,2.70
2018-09-01,2896.959961,2940.909912,2864.120117,2913.979980,2913.979980,2.28
2018-10-01,2926.290039,2939.860107,2603.540039,2711.739990,2711.739990,2.52
2018-11-01,2717.580078,2815.149902,2631.090088,2760.169922,2760.169922,2.18
2018-12-01,2790.500000,2800.179932,2346.580078,2506.850098,2506.850098,1.91
2019-01-01,2476.959961,2708.949951,2443.959961,2704.100098,2704.100098,1.55
2019-02-01,2702.320068,2813.489990,2681.830078,2784.489990,2784.489990,1.52
2019-03-01,2798.219971,2860.310059,2722.270020,2834.399902,2834.399902,1.86
2019-04-01,2848.629883,2949.520020,2848.629883,2945.830078,2945.830078,2.00
2019-05-01,2952.330078,2954.129883,2750.520020,2752.060059,2752.060059,1.79
2019-06-01,2751.530029,2964.149902,2728.810059,2941.760010,2941.760010,1.65
2019-07-01,2971.409912,3027.979980,2952.219971,2980.379883,2980.379883,1.81
2019-08-01,2980.320068,3013.590088,2822.120117,2926.459961,2926.459961,1.75
2019-09-01,2909.010010,3021.989990,2891.850098,2976.739990,2976.739990,1.71
2019-10-01,2983.689941,3050.100098,2855.939941,3037.560059,3037.560059,1.76
2019-11-01,3050.719971,3154.260010,3050.719971,3140.979980,3140.979980,2.05
2019-12-01,3143.850098,3247.929932,3070.330078,3230.780029,3230.780029,2.29
2020-01-01,3244.669922,3337.770020,3214.639893,3225.520020,3225.520020,2.49
2020-02-01,3235.659912,3393.520020,2855.840088,2954.219971,2954.219971,2.33
